
|WJRR        |101.1 MHz |FS |266 |ND  |-                   |C  |-  |LIC    |COCOA BEACH              |FL |US |BXLH   -20140328AHD |4.5    kW |4.5    kW |118.0   |118.0   |51983      |N |28 |32 |22.00 |W |81  |26 |46.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |146.   m|146.0  m|-         |-       |1038811 |117.   m|1630729   |
|WAVV        |101.1 MHz |FS |266 |ND  |-                   |C1 |-  |LIC    |NAPLES PARK              |FL |US |BXLH   -20140424AGW |14.    kW |14.    kW |277.1   |277.1   |1154       |N |26 |10 |58.00 |W |81  |34 |30.00 |ALPINE BROADCASTING CORPORATION                                             |   0.00 km |   0.00 mi |  0.00 deg |278.   m|278.0  m|-         |-       |1020484 |274.   m|1634895   |
|WJRR        |101.1 MHz |FA |266 |ND  |-                   |C  |-  |USE    |COCOA BEACH              |FL |US |-      --           |-      kW |-      kW |-       |-       |51983      |N |28 |34 |51.00 |W |81  |4  |32.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|294149    |
|WYOO        |101.1 MHz |FA |266 |ND  |-                   |C3 |-  |USE    |SPRINGFIELD              |FL |US |-      --           |-      kW |-      kW |-       |-       |67074      |N |29 |59 |37.00 |W |85  |29 |15.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|298464    |
|W266AL      |101.1 MHz |FX |266 |ND  |-                   |D  |-  |LIC    |PENSACOLA                |FL |US |BLFT   -20140319ADX |0.14   kW |0.14   kW |87.7    |0.0     |150820     |N |30 |25 |44.00 |W |87  |14 |27.00 |EDGEWATER BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |96.    m|96.0   m|111681    |-       |1031325 |75.    m|1630415   |
|W265DD      |101.1 MHz |FX |266 |ND  |-                   |D  |-  |CP     |FRUIT COVE               |FL |US |BPFT   -20160412ABQ |0.235  kW |0.235  kW |0.0     |0.0     |147954     |N |30 |16 |34.00 |W |81  |33 |51.00 |DELMARVA EDUCATIONAL ASSOCIATION                                            |   0.00 km |   0.00 mi |  0.00 deg |280.   m|280.0  m|124307    |-       |1020783 |271.   m|1725991   |
|W266CW      |101.1 MHz |FX |266 |DA  |-                   |D  |-  |LIC    |ST. PETERSBURG           |FL |US |BLFT   -20161114ABD |0.     kW |0.25   kW |0.0     |0.0     |156390     |N |27 |52 |1.00  |W |82  |37 |27.00 |WTIS-AM, INC.                                                               |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|160.   m|126124    |60.     |1020779 |158.   m|1744383   |
|WHLG        |101.3 MHz |FM |267 |ND  |-                   |A  |-  |LIC    |PORT ST. LUCIE           |FL |US |BLH    -19981202KA  |6.     kW |6.     kW |91.0    |91.0    |27674      |N |27 |12 |53.00 |W |80  |15 |24.00 |WHLG FM, LLC                                                                |   0.00 km |   0.00 mi |  0.00 deg |92.    m|92.0   m|-         |-       |1018582 |92.    m|277976    |
|WTMG        |101.3 MHz |FM |267 |ND  |-                   |A  |-  |LIC    |WILLISTON                |FL |US |BMLH   -19990310KA  |3.5    kW |3.5    kW |132.0   |132.0   |6268       |N |29 |25 |4.00  |W |82  |32 |58.00 |MARC RADIO GAINESVILLE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |154.   m|154.0  m|-         |-       |1054467 |130.   m|282599    |
|WTMG        |101.3 MHz |FA |267 |ND  |-                   |A  |-  |USE    |WILLISTON                |FL |US |-      --           |-      kW |-      kW |-       |-       |6268       |N |29 |25 |4.00  |W |82  |32 |58.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|290742    |
|891018MG    |101.3 MHz |FA |267 |ND  |-                   |A  |-  |USE    |PORT ST. LUCIE           |FL |US |-      --           |-      kW |-      kW |-       |-       |5964       |N |27 |13 |11.00 |W |80  |18 |25.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|290935    |
|W267BW      |101.3 MHz |FX |267 |ND  |-                   |D  |-  |LIC    |SEBRING                  |FL |US |BLFT   -20151102AMV |0.01   kW |0.01   kW |0.0     |0.0     |90508      |N |27 |27 |53.90 |W |81  |26 |58.70 |CARON BROADCASTING, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |75.    m|75.0   m|121528    |-       |1208205 |42.    m|1697070   |
|W267BX      |101.3 MHz |FX |267 |ND  |-                   |D  |-  |LIC    |ST. AUGUSTINE            |FL |US |BLFT   -20151211AAI |0.08   kW |0.08   kW |0.0     |0.0     |142382     |N |29 |53 |34.90 |W |81  |20 |45.80 |CORNERSTONE BROADCASTING CORPORATION                                        |   0.00 km |   0.00 mi |  0.00 deg |55.    m|55.0   m|122429    |-       |1027966 |42.    m|1712808   |
|WXSR        |101.5 MHz |FM |268 |ND  |-                   |C2 |-  |LIC    |QUINCY                   |FL |US |BLH    -20020222AAR |37.    kW |37.    kW |149.0   |149.0   |25022      |N |30 |29 |32.00 |W |84  |17 |13.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |184.   m|184.0  m|-         |-       |1030925 |111.   m|594980    |
|WTKX-FM     |101.5 MHz |FM |268 |ND  |-                   |C  |-  |LIC    |PENSACOLA                |FL |US |BLH    -20071106ACP |100.   kW |100.   kW |488.0   |488.0   |61243      |N |30 |36 |40.00 |W |87  |36 |26.40 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |520.   m|520.0  m|-         |-       |1064671 |488.   m|1218016   |
|WLYF        |101.5 MHz |FM |268 |ND  |-                   |C1 |-  |LIC    |MIAMI                    |FL |US |BLH    -20090828ADS |100.   kW |100.   kW |248.0   |248.0   |30827      |N |25 |58 |0.00  |W |80  |12 |42.80 |ENTERCOM MIAMI LICENSE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |250.2  m|250.2  m|-         |-       |1262187 |248.1  m|1324907   |
|WPOI        |101.5 MHz |FM |268 |ND  |-                   |C  |-  |LIC    |ST. PETERSBURG           |FL |US |BMLH   -20110307ABQ |100.   kW |100.   kW |470.0   |470.0   |66013      |N |27 |49 |10.00 |W |82  |15 |39.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |490.5  m|490.5  m|-         |-       |1057473 |467.   m|1420519   |
|WPFA-LP     |101.5 MHz |FL |268 |ND  |-                   |L1 |-  |CP     |WINTER PARK              |FL |US |BNPL   -20131113AXW |0.039  kW |0.     kW |48.1    |0.0     |196382     |N |28 |36 |3.40  |W |81  |13 |8.70  |RUNNING WITH TIME COMMUNICATION, INC.                                       |   0.00 km |   0.00 mi |  0.00 deg |63.1   m|0.0    m|-         |-       |1237829 |47.    m|1666399   |
|WTKX-FM     |101.5 MHz |FS |268 |ND  |-                   |C  |-  |LIC    |PENSACOLA                |FL |US |BLH    -19990319KF  |40.    kW |40.    kW |256.0   |256.0   |61243      |N |30 |42 |20.00 |W |87  |24 |12.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |286.   m|286.0  m|-         |-       |1054512 |245.   m|283028    |
|WPOI        |101.5 MHz |FS |268 |ND  |-                   |C  |-  |LIC    |ST. PETERSBURG           |FL |US |BXLH   -20011107AAK |100.   kW |100.   kW |339.0   |339.0   |66013      |N |27 |49 |10.00 |W |82  |15 |39.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |360.   m|360.0  m|-         |-       |1057473 |337.   m|585846    |
|WLYF        |101.5 MHz |FS |268 |ND  |-                   |C1 |-  |LIC    |MIAMI                    |FL |US |BXLH   -20090831AEB |43.    kW |43.    kW |174.0   |174.0   |30827      |N |25 |58 |0.00  |W |80  |12 |42.80 |ENTERCOM MIAMI LICENSE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |176.7  m|176.7  m|-         |-       |1262187 |174.6  m|1325109   |
|WPOI        |101.5 MHz |FS |268 |ND  |-                   |C  |-  |LIC    |ST. PETERSBURG           |FL |US |BXMLH  -20111018AAB |18.    kW |18.    kW |453.0   |453.0   |66013      |N |27 |49 |9.70  |W |82  |15 |38.70 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |472.   m|472.0  m|-         |-       |1057473 |448.   m|1451746   |
|WXSR        |101.5 MHz |FA |268 |ND  |-                   |C2 |-  |USE    |QUINCY                   |FL |US |-      --           |-      kW |-      kW |-       |-       |25022      |N |30 |10 |22.00 |W |84  |26 |52.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289291    |
|WTKX-FM     |101.5 MHz |FA |268 |ND  |-                   |C  |-  |USE    |PENSACOLA                |FL |US |-      --           |-      kW |-      kW |-       |-       |61243      |N |30 |35 |18.00 |W |87  |33 |16.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|293787    |
|WLYF        |101.5 MHz |FA |268 |ND  |-                   |C1 |-  |USE    |MIAMI                    |FL |US |-      --           |-      kW |-      kW |-       |-       |30827      |N |25 |57 |59.00 |W |80  |12 |44.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|294279    |
|WPOI        |101.5 MHz |FA |268 |ND  |-                   |C  |-  |USE    |ST. PETERSBURG           |FL |US |-      --           |-      kW |-      kW |-       |-       |66013      |N |27 |50 |26.00 |W |82  |46 |10.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|294284    |
|W268AH      |101.5 MHz |FX |268 |ND  |-                   |D  |-  |LIC    |BONITA SPRINGS           |FL |US |BLFT   -20121121AEP |0.099  kW |0.099  kW |210.0   |0.0     |138952     |N |26 |19 |0.00  |W |81  |47 |13.00 |BEASLEY MEDIA GROUP, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |210.   m|210.0  m|109928    |-       |1027587 |205.   m|1526865   |
|W268CF      |101.5 MHz |FX |268 |DA  |-                   |D  |-  |CP MOD |WEST PALM                |FL |US |BMPFT  -20151020AES |0.05   kW |0.     kW |0.0     |0.0     |155996     |N |26 |40 |54.40 |W |80  |11 |36.70 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |23.    m|0.0    m|122566    |0.      |-       |15.    m|1702830   |
|W224BU      |101.5 MHz |FX |268 |DA  |-                   |D  |-  |CP     |ORLANDO                  |FL |US |BPFT   -20160916AAG |0.25   kW |0.25   kW |0.0     |0.0     |144428     |N |28 |39 |8.00  |W |81  |29 |40.00 |PENNSYLVANIA MEDIA ASSOCIATES, INC.                                         |   0.00 km |   0.00 mi |  0.00 deg |125.   m|125.0  m|125746    |0.      |1029266 |97.    m|1738931   |
|W268CB      |101.5 MHz |FX |268 |DA  |-                   |D  |-  |LIC    |MELBOURNE                |FL |US |BLFT   -20161006ACY |0.01   kW |0.01   kW |0.0     |0.0     |145230     |N |28 |8  |12.00 |W |80  |42 |13.00 |NATIONAL CHRISTIAN NETWORK                                                  |   0.00 km |   0.00 mi |  0.00 deg |147.   m|147.0  m|125742    |70.     |1027710 |140.   m|1741405   |
|WTOT-FM     |101.7 MHz |FM |269 |ND  |-                   |A  |-  |LIC    |GRACEVILLE               |FL |US |BLH    -19960906KE  |6.     kW |6.     kW |100.0   |100.0   |37510      |N |30 |57 |21.00 |W |85  |29 |53.00 |GFR, INC.                                                                   |   0.00 km |   0.00 mi |  0.00 deg |146.   m|146.0  m|-         |-       |-       |100.   m|231765    |
|WCZR        |101.7 MHz |FM |269 |ND  |-                   |A  |-  |LIC    |VERO BEACH               |FL |US |BLH    -19980715KB  |4.2    kW |4.2    kW |120.0   |120.0   |41066      |N |27 |44 |7.00  |W |80  |27 |27.00 |CAPSTAR TX, LLC                                                             |   0.00 km |   0.00 mi |  0.00 deg |123.   m|123.0  m|-         |-       |1030532 |117.   m|270982    |
|WDVH-FM     |101.7 MHz |FM |269 |ND  |-                   |A  |-  |LIC    |TRENTON                  |FL |US |BLH    -19990803KG  |3.     kW |3.     kW |143.0   |143.0   |21797      |N |29 |36 |29.00 |W |82  |51 |1.00  |MARC RADIO GAINESVILLE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |155.   m|155.0  m|-         |-       |1038441 |139.   m|287590    |
|WKYZ        |101.7 MHz |FM |269 |DA  |-                   |C1 |-  |LIC    |KEY COLONY BEACH         |FL |US |BLH    -20080825AAA |100.   kW |90.25  kW |138.0   |138.0   |73170      |N |24 |39 |39.80 |W |81  |25 |10.40 |KEYS MEDIA COMPANY, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |138.   m|138.0  m|88415     |0.      |1261685 |137.   m|1262147   |
|WDVH-FM     |101.7 MHz |FA |269 |ND  |-                   |A  |-  |USE    |TRENTON                  |FL |US |-      --           |-      kW |-      kW |-       |-       |21797      |N |29 |35 |0.00  |W |83  |5  |50.00 |PINNACLE FM BROADCASTING, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|291965    |
|WCZR        |101.7 MHz |FA |269 |ND  |-                   |A  |-  |USE    |VERO BEACH               |FL |US |-      --           |-      kW |-      kW |-       |-       |41066      |N |27 |38 |18.00 |W |80  |23 |54.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|299181    |
|WKYZ        |101.7 MHz |FA |269 |ND  |-                   |C1 |-  |USE    |KEY COLONY BEACH         |FL |US |-      --           |-      kW |-      kW |-       |-       |73170      |N |24 |39 |2.00  |W |81  |18 |36.00 |KEYS MEDIA COMPANY, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|1026865   |
|WWGR        |101.9 MHz |FM |270 |ND  |-                   |C0 |-  |LIC    |FORT MYERS               |FL |US |BLH    -20060508ABR |100.   kW |100.   kW |341.0   |341.0   |56985      |N |26 |25 |22.00 |W |81  |37 |49.00 |RENDA BROADCASTING CORPORATION OF NEVADA                                    |   0.00 km |   0.00 mi |  0.00 deg |343.   m|343.0  m|-         |-       |1027588 |335.   m|1241844   |
|WQMP        |101.9 MHz |FM |270 |ND  |-                   |C  |-  |LIC    |DAYTONA BEACH            |FL |US |BMLH   -20081010ATQ |92.    kW |92.    kW |483.0   |483.0   |73137      |N |28 |55 |10.00 |W |81  |19 |8.00  |CBS RADIO STATIONS INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |493.   m|493.0  m|-         |-       |1020781 |475.   m|1273009   |
|WVLQ        |101.9 MHz |FM |270 |ND  |-                   |A  |-  |LIC    |PORT ST. JOE             |FL |US |BLH    -20130108AAJ |3.3    kW |3.3    kW |138.0   |138.0   |183355     |N |30 |0  |20.00 |W |85  |20 |36.00 |THOMAS HINES                                                                |   0.00 km |   0.00 mi |  0.00 deg |141.   m|141.0  m|-         |-       |1040189 |137.   m|1536650   |
|NEW         |101.9 MHz |FL |270 |ND  |-                   |L1 |-  |CP     |BRANDON                  |FL |US |BNPL   -20131114BJY |0.019  kW |0.     kW |68.0    |0.0     |197329     |N |27 |55 |50.00 |W |82  |19 |13.20 |BRANDON COMMUNITY BROADCASTING INC                                          |   0.00 km |   0.00 mi |  0.00 deg |79.1   m|0.0    m|-         |-       |1041574 |70.    m|1669047   |
|WDXD-LP     |101.9 MHz |FL |270 |ND  |-                   |L1 |-  |LIC    |TALLAHASSEE              |FL |US |BMLL   -20150727AAF |0.033  kW |0.033  kW |51.5    |0.0     |190286     |N |30 |25 |26.00 |W |84  |12 |14.00 |DELTA STAR RADIO OF FLORIDA, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |82.    m|0.0    m|-         |-       |-       |52.    m|1683938   |
